record_type,area_code,sec,subsection_code,airport_icao,icao_code,sub,vor_ident,navaid_icao_code,vor_frequency,navaid_class,vor_latitude,vor_longitude,dme_ident,dme_latitude,dme_longitude,station_declination,dme_elevation,figure_of_merit,ils_dme_bias,frequency_protection,datum_code,vor_name,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123
S,EUR,D,,,,,BUB,EB,11460,VDUA,N50540840,E004321710,,N50540840,E004321710,E0010,00200,2,,415,WGE,BRUSSELS,SEURD        BUB   EB111460VDUA N50540840E004321710    N50540840E004321710E0010002002  415WGEBRUSSELS                      ,S,Simulation application continuation,SEURD        BUB   EB2S    UN                                             E0025                                            
S,EUR,D,,,,,BUE,ET,11710,TH,,,BUE,N50104343,E007041012,E0030,01618,2,,223,WGE,BUECHEL,SEURD        BUE   ET111710 TH                     BUE N50104343E007041012E0030016182  223WGEBUECHEL                       ,S,Simulation application continuation,SEURD        BUE   ET2S    UN                                             E0032                                            
S,EUR,D,,,,,BUI,LY,11520,VDHW,N42375890,E020294500,,N42375890,E020294500,E0020,01575,2,,341,WGE,BUDISAVCI,SEURD        BUI   LY111520VDHW N42375890E020294500    N42375890E020294500E0020015752  341WGEBUDISAVCI                     ,S,Simulation application continuation,SEURD        BUI   LY2S    UN                                             E005301575                                       
S,EUR,D,,,,,BUN,EB,11060,VDHA,N51070700,E004503200,,N51070700,E004503200,E0010,00100,2,,259,WGE,BRUNO,SEURD        BUN   EB111060VDHA N51070700E004503200    N51070700E004503200E0010001002  259WGEBRUNO                         ,S,Simulation application continuation,SEURD        BUN   EB2S    UN                                             E0026                                            
S,EUR,D,,,,,BUR,LE,11140,VDHW,N42211790,W003364890,,N42211810,W003364870,W0000,02953,2,,,WGE,BURGOS,SEURD        BUR   LE111140VDHW N42211790W003364890    N42211810W003364870W0000029532     WGEBURGOS                        ,S,Simulation application continuation,SEURD        BUR   LE2S    UY                                             E0004                                            
S,EUR,D,,,,,BZH,LF,11065,VDHW,N48263140,W004263910,,N48263140,W004263910,W0010,00313,2,,452,WGE,BREST BRETAGNE,SEURD        BZH   LF111065VDHW N48263140W004263910    N48263140W004263910W0010003132  452WGEBREST BRETAGNE                ,S,Simulation application continuation,SEURD        BZH   LF2S    UN                                             W000200313                                       
S,EUR,D,,,,,BZN,EG,11190,TL,,,BZN,N51445350,W001361269,E0010,00331,1,,244,WGE,BRIZE NORTON,SEURD        BZN   EG111190 TL                     BZN N51445350W001361269E0010003311  244WGEBRIZE NORTON                  ,S,Simulation application continuation,SEURD        BZN   EG2S    UN                                             E0005                                            
S,EUR,D,,,,,CAA,LF,11080,TL,,,CAA,N44315220,W001080970,E0000,00128,1,,454,WGE,CAZAUX,SEURD        CAA   LF111080 TL                     CAA N44315220W001080970E0000001281  454WGECAZAUX                        ,S,Simulation application continuation,SEURD        CAA   LF2S    UN                                             E0011                                            
S,EUR,D,,,,,CAD,LF,11595,VDHW,N48033300,E001231350,,N48033300,E001231350,E0010,00456,2,,188,WGE,CHATEAUDUN,SEURD        CAD   LF111595VDHW N48033300E001231350    N48033300E001231350E0010004562  188WGECHATEAUDUN                    ,S,Simulation application continuation,SEURD        CAD   LF2S    UU                                             E0016                                            
S,EUR,D,,,,,CAG,LI,11340,VDL,N39145630,E009031460,,N39145610,E009031430,E0030,00036,1,,400,WGE,CAGLIARI,SEURD        CAG   LI111340VDL  N39145630E009031460    N39145610E009031430E0030000361  400WGECAGLIARI                      ,S,Simulation application continuation,SEURD        CAG   LI2S    UN                                             E003200036                                       
S,EUR,D,,,,,CAM,LI,11500,TH,,,CAM,N45341280,E008392710,E0030,00702,2,,210,WGE,CAMERI,SEURD        CAM   LI111500 TH                     CAM N45341280E008392710E0030007022  210WGECAMERI                        ,S,Simulation application continuation,SEURD        CAM   LI2S    UN                                             E0035                                            
S,EUR,D,,,,,CAN,LF,11445,VDHW,N49102350,W000271900,,N49102350,W000271900,E0000,00249,2,,382,WGE,CAEN CARPIQUET,SEURD        CAN   LF111445VDHW N49102350W000271900    N49102350W000271900E0000002492  382WGECAEN CARPIQUET                ,S,Simulation application continuation,SEURD        CAN   LF2S    UN                                             E001100249                                       
S,EUR,D,,,,,CAR,LI,11510,VDHW,N39064090,E009302890,,N39064090,E009302940,E0030,00171,2,,437,WGE,CARBONARA,SEURD        CAR   LI111510VDHW N39064090E009302890    N39064090E009302940E0030001712  437WGECARBONARA                     ,S,Simulation application continuation,SEURD        CAR   LI2S    UN                                             E003300171                                       
S,EUR,D,,,,,CAS,LP,11430,VDHW,N38445370,W009214330,,N38445370,W009214330,W0030,00700,2,,547,WGE,CASCAIS,SEURD        CAS   LP111430VDHW N38445370W009214330    N38445370W009214330W0030007002  547WGECASCAIS                       ,S,Simulation application continuation,SEURD        CAS   LP2S    UN                                             W001100700                                       
S,EUR,D,,,,,CAV,LF,11165,VDLW,N48465190,E004084900,,N48465190,E004084900,E0020,00561,1,,277,WGE,CHALONS,SEURD        CAV   LF111165VDLW N48465190E004084900    N48465190E004084900E0020005611  277WGECHALONS                       ,S,Simulation application continuation,SEURD        CAV   LF2S    UN                                             E002400561                                       
S,EUR,D,,,,,CBY,LF,11540,VDHW,N45525480,E005452630,,N45525480,E005452630,E0020,04783,2,,328,WGE,CHAMBERY,SEURD        CBY   LF111540VDHW N45525480E005452630    N45525480E005452630E0020047832  328WGECHAMBERY                      ,S,Simulation application continuation,SEURD        CBY   LF2S    UN                                             E002804783                                       
S,EUR,D,,,,,CCS,LE,11420,VDHW,N39312820,W006260500,,N39312770,W006260480,W0000,01378,2,,,WGE,CACERES,SEURD        CCS   LE111420VDHW N39312820W006260500    N39312770W006260480W0000013782     WGECACERES                       ,S,Simulation application continuation,SEURD        CCS   LE2S    UN                                             W0003                                            
S,EUR,D,,,,,CDA,EK,11490,DH,,,CDA,N55000540,E012224516,,00090,2,,324,WGE,CODAN,SEURD        CDA   EK111490 DH                     CDA N55000540E012224516     000902  324WGECODAN                         ,S,Simulation application continuation,SEURD        CDA   EK2S    UN                                             E0050                                            
S,EUR,D,,,,,CDB,LE,11240,VDHW,N37504980,W004505330,,N37504930,W004505340,W0010,00295,2,,347,WGE,CORDOBA,SEURD        CDB   LE111240VDHW N37504980W004505330    N37504930W004505340W0010002952  347WGECORDOBA                       ,S,Simulation application continuation,SEURD        CDB   LE2S    UN                                             E0002                                            
S,EUR,D,,,,,CDC,LI,11730,VTHW,N38452110,E016220890,,N38452110,E016220890,E0040,03274,2,,537,WGE,CARAFFA,SEURD        CDC   LI111730VTHW N38452110E016220890    N38452110E016220890E0040032742  537WGECARAFFA                       ,S,Simulation application continuation,SEURD        CDC   LI2S    UN                                             E004303274                                       
S,EUR,D,,,,,CDP,LE,11290,VDUW,N39415170,E003260370,,N39415110,E003260260,E0010,00787,2,,337,WGE,CAPDEPERA,SEURD        CDP   LE111290VDUW N39415170E003260370    N39415110E003260260E0010007872  337WGECAPDEPERA                     ,S,Simulation application continuation,SEURD        CDP   LE2S    UN                                             E002200787                                       
S,EUR,D,,,,,CEU,GE,11775,DL,,,CEU,N35533300,W005181900,,00001,1,,,WGE,CEUTA,SEURD        CEU   GE111775 DL                     CEU N35533300W005181900     000011     WGECEUTA                         ,S,Simulation application continuation,SEURD        CEU   GE2S    UN                                             E0000                                            
S,EUR,D,,,,,CEV,LI,11360,TH,,,CEV,N44122330,E012212580,E0020,00056,2,,466,WGE,CERVIA,SEURD        CEV   LI111360 TH                     CEV N44122330E012212580E0020000562  466WGECERVIA                        ,S,Simulation application continuation,SEURD        CEV   LI2S    UN                                             E0041                                            
S,EUR,D,,,,,CFA,LF,11435,VDHW,N45471490,E003113190,,N45471490,E003113190,E0010,01093,2,,377,WGE,CLERMONT FERRAND AUVERGNE,SEURD        CFA   LF111435VDHW N45471490E003113190    N45471490E003113190E0010010932  377WGECLERMONT FERRAND AUVERGNE     ,S,Simulation application continuation,SEURD        CFA   LF2S    UN                                             E0022                                            
S,EUR,D,,,,,CGC,LF,11620,TH,,,CGC,N45394130,W000182830,E0000,00144,2,,415,WGE,COGNAC CHATEAUBERNARD,SEURD        CGC   LF111620 TH                     CGC N45394130W000182830E0000001442  415WGECOGNAC CHATEAUBERNARD         ,S,Simulation application continuation,SEURD        CGC   LF2S    UN                                             E0013                                            
S,EUR,D,,,,,CGN,LF,11535,DT,,,CGN,N49011170,E002300040,,00385,0,,261,WGE,CHARLES-DE-GAULLE (PARIS),SEURD        CGN   LF111535 DT                     CGN N49011170E002300040     003850  261WGECHARLES-DE-GAULLE (PARIS)     ,S,Simulation application continuation,SEURD        CGN   LF2S    UU                                             E0019                                            
S,EUR,D,,,,,CGY,EG,11110,TH,,,CGY,N53052775,W000100821,E0000,00024,2,,302,WGE,CONINGSBY,SEURD        CGY   EG111110 TH                     CGY N53052775W000100821E0000000242  302WGECONINGSBY                     ,S,Simulation application continuation,SEURD        CGY   EG2S    UN                                             E0009                                            
S,EUR,D,,,,,CHA,ED,11535,DH,,,CHA,N49551597,E009022334,,00529,2,,249,WGE,CHARLIE,SEURD        CHA   ED111535 DH                     CHA N49551597E009022334     005292  249WGECHARLIE                       ,S,Simulation application continuation,SEURD        CHA   ED2S    UN                                             E0037                                            
S,EUR,D,,,,,CHI,LI,11410,VDHW,N45041590,E012165320,,N45041590,E012165260,E0030,00043,2,,339,WGE,CHIOGGIA,SEURD        CHI   LI111410VDHW N45041590E012165320    N45041590E012165260E0030000432  339WGECHIOGGIA                      ,S,Simulation application continuation,SEURD        CHI   LI2S    UN                                             E004200043                                       
S,EUR,D,,,,,CHW,LF,11520,VDHW,N48284800,E000591340,,N48284800,E000591340,W0016,00732,2,,408,WGE,CHARTRES,SEURD        CHW   LF111520VDHW N48284800E000591340    N48284800E000591340W0016007322  408WGECHARTRES                      ,S,Simulation application continuation,SEURD        CHW   LF2S    UN                                             E001500732                                       
S,EUR,D,,,,,CHX,LF,10865,VDL,N46521630,E001443070,,N46521630,E001443070,E0010,00516,1,,362,WGE,CHATEAUROUX - DEOLS,SEURD        CHX   LF110865VDL  N46521630E001443070    N46521630E001443070E0010005161  362WGECHATEAUROUX - DEOLS           ,S,Simulation application continuation,SEURD        CHX   LF2S    UU                                             E001800516                                       
